logFC	logCPM	F	PValue	FDR
FEN1	2.93280823703474	0.969097031250731	12.5946821530364	0.00664696905010325	0.0822978475542118
SRSF9	1.16934043549984	5.72657291045737	12.5918095543915	0.00665108467438334	0.0822978475542118
ASCC2	1.06110521576596	6.31885582258548	12.5739108949314	0.00667679958052638	0.0825398760470818
POGZ	-1.03297775001504	6.63108731054842	12.5701934868145	0.00668215578346433	0.0825398760470818
LIMS2	-1.79639811770545	5.88482816990783	12.5442405301782	0.00671969847519539	0.0829321823001524
TSPAN5	1.13222620683443	6.70270277967421	12.5339361461756	0.00673467683698425	0.0830455722435005
DFFA	1.09014744626556	5.36990499912843	12.5100106010167	0.00676961447799512	0.0834046745952989
TIMM21	1.09077759936501	4.61881404943131	12.4994427129784	0.00678511781052765	0.0834898608716862
EXOSC2	1.17656786338246	4.16259580605326	12.4973641920336	0.00678817221786389	0.0834898608716862
KIAA0430	-1.06401473809573	6.23314851428255	12.4933206583722	0.00679411910836311	0.0834913985715812
ARHGAP5	-1.42503048999249	6.03913275208904	12.4778079663148	0.00681699378575215	0.0837007772957805
SF3A3	1.07592593282562	5.47488788704561	12.4735801555581	0.00682324454679148	0.0837058597481066
CREB3	1.26210147816177	6.58900434174839	12.4419795272524	0.00687019103927986	0.0841389187894025
PLIN3	1.32428688610474	6.79622691292713	12.4419204410495	0.00687027919269161	0.0841389187894025
RFT1	1.17900911371404	5.02542487738855	12.4361262580913	0.00687893060428121	0.084172989587028
NFATC2	1.66781074031328	3.19877499708365	12.4238047679006	0.00689737294281967	0.0843267053478064
DCLRE1B	1.15212550209666	4.17282412671915	12.4065874944931	0.00692324573169211	0.0845191669756477
MLLT3	-1.14479962836453	4.877184275268	12.4011203155293	0.00693148650663451	0.0845191669756477
MFAP3L	1.2132484740663	6.13318892572495	12.400946759717	0.006931748309143	0.0845191669756477
ZNF207	1.03448478451381	6.03231637812596	12.397672846377	0.00693668917999702	0.0845191669756477
MTRR	1.01554494065872	5.92695208946452	12.3935312554906	0.00694294576533809	0.0845235867747993
TMEM39A	1.04416283730564	7.16204809443079	12.3861180855119	0.00695416208487137	0.0845883277855304
JMJD6	1.12133850151133	5.72160889589808	12.3787056666557	0.00696539970257801	0.0845955011927348
PEX11A	-1.35408505475308	3.24949081759495	12.3766800943215	0.00696847448685978	0.0845955011927348
C17orf79	1.17539697004656	6.58627471778309	12.3705910214258	0.00697772771801365	0.0845955011927348
DDR2	-1.11546086486388	7.85724767990916	12.3701836965692	0.00697834724991321	0.0845955011927348
HELLS	2.9794300896636	1.51032693398891	12.3653306860941	0.00698573381008773	0.0846101956533985
SNRPA1	2.0782243806297	2.37546499736876	12.3616390529542	0.00699135916946358	0.0846101956533985
KBTBD8	3.59153608135973	1.74196031398101	12.3401878525095	0.00702415798326959	0.0849354550068037
FOXP1	1.0270982509228	5.68189396455367	12.3310586440677	0.00703817427973892	0.0849381857118647
UBE3C	1.04631059814371	7.86695933744469	12.3270963387725	0.00704426847724616	0.0849381857118647
ADSL	1.18599978983775	6.11383701502122	12.322618678119	0.00705116317746824	0.0849381857118647
MICAL1	-1.14517643654994	6.38795496396564	12.32158129012	0.0070527617388481	0.0849381857118647
POLR1B	1.08908235752663	5.263688326799	12.3207794943114	0.00705399757219377	0.0849381857118647
ADRM1	1.24257583361877	7.05283895877619	12.3019491498857	0.00708309860792885	0.0852170445774393
GLIS1	-1.67528772960118	2.53510856582322	12.293473569857	0.00709624554329588	0.085303652419452
DAPK2	-2.19051336523565	3.99867430958623	12.2834787238272	0.00711178793383555	0.0854016611507427
FST	-1.24758023116602	9.09282682757216	12.2805765399737	0.00711630884004864	0.0854016611507427
CD9	1.59014542044261	4.92566980342681	12.2762247350507	0.00712309457723247	0.0854116215151261
ITGA5	1.0938582365239	8.87457331493501	12.2699925165854	0.00713282638489151	0.0854414303790274
HSPA4	1.19816074766721	8.18362161850292	12.2610906581138	0.00714675548353564	0.0854414303790274
DEPTOR	-2.28050840055725	4.2037926246562	12.2595814834867	0.00714912028742776	0.0854414303790274
PAPPA	-2.39242467635406	8.43175178022326	12.2540592897823	0.00715778156007589	0.0854414303790274
AP3D1	1.02957638358824	7.47857708686678	12.2524573063812	0.00716029661793887	0.0854414303790274
COPB1	1.10764348080706	8.88147081550837	12.2518008075004	0.00716132761422432	0.0854414303790274
TBC1D17	-1.35375753906784	5.36544856795216	12.2430675986049	0.00717506014932784	0.0854740711349611
EIF4E	1.48846412574063	3.62455465967275	12.240145175619	0.00717966279210882	0.0854740711349611
DFNA5	-1.04021103200851	5.81561295598553	12.2386977355336	0.00718194377781383	0.0854740711349611
SIGMAR1	1.14282178276958	7.34486337860277	12.2223433219987	0.00720777873982682	0.0857104103713569
PLCH1	2.70763203765639	1.90105839693885	12.2164680242988	0.00721708799200531	0.0857500073681426
TBC1D2B	-1.22261327787586	5.8876438392514	12.2072853400376	0.00723166754166385	0.0857816874183805
HS3ST3B1	1.0545677820093	6.65537290592962	12.2072539394135	0.0072317174596487	0.0857816874183805
SFXN2	1.90127213792531	2.72977518139536	12.1955052213488	0.0072504245276986	0.0859325108691947
EFCAB7	-1.50671262262128	3.33322938651656	12.1865811714174	0.00726467402429775	0.0860302974256433
PHYHD1	-1.55402181264464	2.78561230569341	12.1812471066104	0.00727320776041375	0.0860602908350607
CTC1	-1.61315739525505	2.56637275135859	12.1743703631178	0.0072842278821128	0.0861196307150698
GOT2	1.11034796492435	6.22775496461838	12.1507336584426	0.00732226416554404	0.0864382655955385
ORC6	2.89614675911419	1.23827896348054	12.1501332306068	0.00732323357496544	0.0864382655955385
PPAN	1.25615400122714	4.81763163457155	12.1441949915675	0.0073328296085156	0.0864803531379295
MAPRE1	1.41620903597251	3.08103790036443	12.1241793160945	0.00736528927981381	0.0867917942167707
C1orf198	-1.19786501835171	7.34953630695882	12.1037298677824	0.00739863632817362	0.0870532711478881
SPPL3.1	-1.01582689716278	5.53629761189726	12.1017773960969	0.00740183000314	0.0870532711478881
MAPKAPK3	1.04192718469058	6.10411845890162	12.0972279682638	0.00740927816637768	0.0870532711478881
KBTBD3	-1.91566245205733	1.9397089518737	12.0957135509918	0.007411759575453	0.0870532711478881
DNAJC6	-1.11466442847437	5.18826302781892	12.0863187356091	0.00742717621773	0.0871236377032897
RELB	1.2741931264476	4.15688590327759	12.0846608357267	0.00742990090726751	0.0871236377032897
TLCD2	-2.51636721733098	1.41574841309777	12.0565716190681	0.00747625303639134	0.0875955431330786
EDEM1	1.01290803557435	7.11408516180053	12.0476465027678	0.00749105595129956	0.0876973333857854
CDKN1B	-1.00860087463053	5.58129756754461	12.0388707880773	0.00750564647315838	0.0877755258698942
C3orf67	1.71284497535174	2.47693957256901	12.0341973955417	0.00751343082409985	0.0877755258698942
ANGPT1	-1.05126206732209	5.82183786497449	12.0305898965785	0.00751944658048727	0.0877755258698942
COL16A1	-1.0287516350668	7.60842553483097	12.0289294418706	0.00752221750882783	0.0877755258698942
OSBPL10	-1.97012940963412	2.21653064056761	12.0174298240142	0.00754144254290802	0.0878617004793424
RRP36	1.15820484220248	5.81086393622115	12.0171830601071	0.00754185574855801	0.0878617004793424
HOXC4	-1.21779714106146	3.72257292806751	12.0088919004797	0.0075557555870325	0.0879004161672317
TMEM67	-1.14924325911771	4.26114097193916	12.0052728794433	0.00756183269256926	0.0879004161672317
VGLL3	-1.54827240867761	10.0162279313565	12.0033613447239	0.00756504500821059	0.0879004161672317
POLR1E	1.05821908440125	4.89261477591462	11.9978603636812	0.00757429878618804	0.0879004161672317
RASGEF1A	-3.53917438365229	1.05347526680121	11.9969535596366	0.00757582556186447	0.0879004161672317
ADAMTSL4	-1.12297648321704	6.28841464492846	11.9647682469836	0.0076302632564745	0.0884604732102674
MRAP	1.62610339956624	2.60989908240205	11.9545163452816	0.00764770479180349	0.0885910617279918
SRP68	1.03670559608849	6.83905398047109	11.9281106127961	0.00769285666002925	0.089042177047199
RIN1	1.05295244485013	5.04651771910524	11.9098532847535	0.00772426846821506	0.089333656534413
RBM8A	1.09457087733645	5.088164729928	11.8929913597349	0.00775342067604258	0.0895587025319004
DLAT	1.04370634703504	5.254821658328	11.891378043615	0.00775621703818565	0.0895587025319004
PTRH2	1.0605001769647	5.09302068673078	11.8829334721957	0.00777087441465176	0.0896557602417707
SECTM1	-1.85009205570438	2.12539451309919	11.8739275196282	0.00778654400468767	0.0896961262312924
SAMD1	1.34939444772303	5.33315996976145	11.8737334113603	0.00778688216707057	0.0896961262312924
VAMP2	-1.10440144944998	6.39299452557211	11.8646286203697	0.00780276437513631	0.0898069373224959
RHBDF1	-1.17183869965632	6.06036289874482	11.8545243014068	0.00782043712831656	0.089938162676173
CDT1	2.14952073558092	1.61546914499908	11.8289595289579	0.00786537252728376	0.0903402754427092
CDK14	1.25775894494858	4.62703238125328	11.8274696662274	0.00786800111763083	0.0903402754427092
NAA10	1.38084884802822	5.34415749931027	11.8046643478845	0.00790837303571856	0.0907311821641918
NRIP3	1.45804908068475	3.43313671325338	11.7907696202272	0.00793309646354535	0.0909420754466058
DIMT1	1.01453156171105	5.95969111916519	11.7705414361031	0.00796926061098016	0.0911786135344579
FAM82A2	1.02226867351027	5.69514352973974	11.7686432582986	0.007972664660297	0.0911786135344579
POLE3	1.22049592550057	3.91618992275562	11.7685656113719	0.00797280394478838	0.0911786135344579
DHDDS	1.01638298784177	6.61462054533484	11.7636457080545	0.00798163550640171	0.0912068803165793
CECR5	1.28911502319888	5.62242313908934	11.7463110455844	0.00801284911019529	0.0914186935512439
ATAD2	1.4987422621578	4.98736390898284	11.7462713053023	0.00801292084191573	0.0914186935512439
B3GALTL	1.21819689303906	3.831186175522	11.7385196640111	0.0080269278738689	0.0915057016209491
UTP6	1.0858564962389	4.97542619513296	11.7320903085724	0.00803856857887017	0.0915656171481947
SERBP1	1.09644356195409	7.90265914647966	11.7042673222782	0.00808918530298362	0.0920690527222921
RAD23B	-1.10713292844327	9.00847168760985	11.6946626984088	0.00810675003370913	0.0921957987576706
TSSK3	-1.74708199053772	2.32360452923736	11.6756771753941	0.00814160954139468	0.0924933078782771
VAMP4	-1.44408328426838	3.52116605657697	11.6733967843222	0.00814580906842368	0.0924933078782771
EDN1	1.02658560163863	5.62434722170621	11.6599768922626	0.00817057732449655	0.0927011466856053
SMAD3	-1.05071584393769	6.45503791324719	11.6276115241849	0.00823069690438676	0.093309426328704
ADD3	-1.11044347780078	7.17253006650433	11.6225463787309	0.00824015507230037	0.0933428624738228
PRKG2	1.58588931829899	2.65701834015522	11.61164736034	0.00826055254682515	0.0935000663567636
KY	3.08378277138602	0.791960122081577	11.601242009226	0.00828008450975306	0.0936472334024989
CDKL3	1.03231137716996	5.0422259871492	11.5911555001836	0.00829907260110501	0.0937880222005098
DDX41	1.38796388730798	6.53440233801087	11.5780137059793	0.00832389332549535	0.0938793261576025
TBC1D1	1.21528413369017	5.24558546865704	11.5765612900176	0.00832664212253608	0.0938793261576025
LTB4R	-1.58390288281181	2.58100251703114	11.5764828953809	0.00832679052175374	0.0938793261576025
EIF4G1	1.049152934079	9.5074225366164	11.5690874812389	0.00834080461151575	0.0939634555646091
LTV1	1.10802827800549	5.73576723325635	11.5521700224967	0.00837297270816549	0.0942518065995301
KIAA1107	-2.17421217294963	2.90234856495247	11.5472138684078	0.00838242579518289	0.0942842104538964
SLC38A1	-1.24259887683205	4.9359073789114	11.5397553835272	0.0083966766162082	0.0943704853863964
BMS1	1.18004118048263	4.88257688761391	11.5248901191238	0.00842516908764017	0.0946165621658948
TMED9	1.14459418154862	8.91841454936594	11.4853660145521	0.0085015101469256	0.0953991838944132
ABHD2	1.19381216223577	4.92447653303085	11.4670843917907	0.00853711098148079	0.0957237752817951
CC2D1A	-1.1100251864379	4.54176007593327	11.4603789758814	0.00855021509202958	0.095753891170572
CDCA2	1.96037678512061	2.71752712405164	11.4588785467601	0.00855315072794803	0.095753891170572
EIF4EBP3	-1.2357577561939	3.49698802482065	11.4427369837581	0.00858481129945092	0.0960019568099211
PRPF19	1.04716178381263	6.47157965610086	11.4407607668424	0.00858869748184428	0.0960019568099211
CCDC126	-1.40574034387595	3.14951825373635	11.4347232217797	0.0086005836739593	0.096059945847547
NLN	1.0458681723429	6.68780653182147	11.4292383662179	0.0086113994489599	0.0961058984416607
CELF2	-2.0623731955772	4.80703912083386	11.4012809706456	0.00866679217433467	0.0965813124834265
SRSF7	1.08826455497424	6.89480800203308	11.3989544592858	0.00867142162006739	0.0965813124834265
ENG	1.1022463550975	7.7989849202731	11.3975579428864	0.00867420197187458	0.0965813124834265
B3GNT8	-1.89330318728991	1.85641605372262	11.3835431386584	0.0087021655663554	0.0968174991366197
ADCK4	-1.15202379385981	4.27921005144332	11.3736005500122	0.00872207165088689	0.0969238671966565
SLC35A2	1.05069324442952	5.87580564087789	11.3720190435649	0.00872524318742651	0.0969238671966565
GPAM	1.03773728343138	5.55544689694987	11.3574321184361	0.00875456312065965	0.0971643049635985
RUNX1T1	-0.975941217277727	5.88898774244324	11.3545164205866	0.00876043834585683	0.0971643049635985
GPSM2	-1.13837737833687	4.09617399664398	11.3464364912037	0.00877674520777032	0.0972456163191061
PCDH1	-1.72120531803514	2.30789544468045	11.341931769862	0.00878585293550119	0.0972456163191061
LAMA4	-1.13276270104653	9.83376131861547	11.3387494766241	0.00879229401223123	0.0972456163191061
TMEM8B	-1.06295912854561	5.38333215011143	11.3360862312257	0.00879768901458064	0.0972456163191061
MTAP	1.07391896865244	4.74622231575666	11.3341202319672	0.00880167421952442	0.0972456163191061
ZBTB2	0.989584101991789	5.44086026309501	11.3283280297372	0.00881342838825284	0.0973005207974857
SNN	-1.27960529662188	4.30957751701791	11.3245139743255	0.00882117890563	0.0973111743735691
METTL7A	-2.52467175884131	1.46391582704562	11.3026227476545	0.00886582762050718	0.0977285425870049
TSNARE1	-2.09663558567434	1.85124293873558	11.294377613059	0.0088827167215204	0.0978395088351184
STXBP6	1.17254552996024	5.16354216151946	11.2900704920379	0.00889155515687028	0.0978616980081939
ERMAP	-1.52538003919629	2.89167817240109	11.2796270222196	0.00891303097904647	0.0980056914376795
STARD3NL	0.999791111551558	5.5710542654932	11.2770665697477	0.00891830606834752	0.0980056914376795
IGF2R	-1.27866204043901	7.61444187805731	11.2652523011431	0.0089426961929799	0.0981984732798811
IFFO1	-0.980442919909174	5.78113060849789	11.2444248176268	0.0089858953791106	0.0985973417228961
TNFSF18	-3.37819735212976	1.79263767339655	11.2251670069981	0.00902606912609013	0.0989102082322383
SELS.1	1.27352585783117	7.35001553009055	11.2186283608737	0.00903975999270312	0.0989102082322383
GLIPR2	1.28007580588578	6.33793256212031	11.2179613341133	0.00904115808463424	0.0989102082322383
TRMT6	1.09701088114443	4.516919952909	11.2158910802067	0.00904549905527346	0.0989102082322383
HERC4	1.21670740709219	7.82729032086378	11.2142727090788	0.00904889430309579	0.0989102082322383
LRP8	1.11022466182543	4.13228344196191	11.2063568793726	0.0090655240191959	0.0990165117740201
CCDC28A	-1.17756957747094	3.78639283105191	11.1923376376414	0.00909506891738586	0.0992636098510127
LETM1	1.10879737195287	4.35748626809833	11.1803069848253	0.00912051813258334	0.0994656658094126
ICAM3	1.57976411551412	4.0386288028986	11.1633951147124	0.00915644228357234	0.0997037142612099
GNA14	-4.11927833667985	0.388071733283484	11.1588394958909	0.00916614927930456	0.0997037142612099
TTBK2	-1.36451717353764	4.32811683153597	11.1584105236476	0.00916706397909573	0.0997037142612099
AARSD1	1.10798385559399	4.94000805232768	11.1569610969355	0.00917015543619942	0.0997037142612099
ZEB2	-1.06812794504938	6.78895466890336	11.1420033140973	0.00920213421027239	0.099975611143573
COL11A2	-2.22404068464089	1.35941043008262	11.1264782079724	0.00923547216401282	0.100261851857765
UCK2	0.972373671665666	7.06724731554238	11.1135267315279	0.0092633981843608	0.10043041330628
PI4K2B	1.08735958844104	5.57253230262183	11.1127829948144	0.0092650050069178	0.10043041330628
ARPC2	1.12904556683032	9.39655796967194	11.1025532985443	0.00928714106758028	0.100558624419867
PHGDH	-1.31162615360077	7.55017361840312	11.1008391160437	0.00929085679913002	0.100558624419867
MBD5	-1.37733154276449	4.10863836986133	11.0917886630234	0.00931050549708773	0.100626955390018
NCBP1	1.01525886789956	6.42016342744674	11.0914675758553	0.00931120352852338	0.100626955390018
DPYSL2	-1.08642146419626	7.24365747309721	11.0816839010959	0.00933250399772826	0.100693727677587
SSR2	1.35665376210117	8.77604557127014	11.0807049046756	0.00933463873579947	0.100693727677587
PRMT5	1.11854842779764	6.56891768633258	11.0789594528444	0.00933844625975811	0.100693727677587
DDX1	0.995530695044182	7.41012345629154	11.0756891322104	0.00934558531088838	0.100694995449624
NINJ1	-1.04801230876578	5.06016483652846	11.0720230847844	0.00935359626863444	0.100700538578604
EIF4H	1.08231250663727	5.435942192038	11.0690297696898	0.00936014349942671	0.100700538578604
NPTX2	3.98507225924576	0.338256779997463	11.0550465971918	0.00939080401229395	0.100940328321224
PMP22	-1.86990073081297	8.75483449689313	11.0524509104813	0.00939650919104904	0.100940328321224
DGCR8	0.991491619603835	6.65815175172674	11.0488404361014	0.00940445196241523	0.100950034126495
ADA	1.529809410482	4.63196230974672	11.0398474509528	0.00942427205330822	0.101087124544871
LRRC4	1.61441073654715	3.03516371838077	10.9949901839041	0.00952391192562724	0.102079537313468
DZIP3	-1.47990001918768	3.96296774517496	10.9846227896014	0.00954712612018472	0.102251931060171
LEO1	1.03755469936805	4.95136600681317	10.9704712209937	0.0095789269724143	0.102515963963726
C3orf52	1.72945566943923	2.66117270415739	10.9358055070045	0.00965738284788488	0.103278543938492
PXK	-0.955944632768497	6.22315964015052	10.9235247927327	0.00968536763480745	0.103500638785971
SLA2	1.09524486995896	4.81154846274484	10.9197249660916	0.00969404687790787	0.103516251880921
ADAMTSL1	-1.24074097931371	8.05461408879586	10.9158707451707	0.00970286021365784	0.103522144380265
OLFM2	1.44811415392616	7.07692057658921	10.9131725868949	0.00970903592437466	0.103522144380265
PDK3	5.92351081106746	0.0115483386042974	11.7100764595256	0.00971781686557503	0.103538790244585
KLHDC9	-2.76593582313265	0.809448042394683	10.9021108459989	0.00973440570430258	0.103638539127991
ANKLE1	-5.87719088716908	-0.0409725252126094	11.6741404627998	0.00979137722705368	0.104167760247164
HCN1	-4.01567825389113	1.43301139198292	10.8646374658793	0.00982096271605257	0.104392566403107
PDIA6	1.0818640822842	8.99993161635562	10.8620102793245	0.0098270667766679	0.104392566403107
CNIH3	1.93960339938661	3.63065925459007	10.8489680450156	0.00985743909141935	0.104637700969685
CCDC146	-2.18208067002749	1.66664095835305	10.8382124352725	0.00988257397565978	0.104826918184125
UTP20	1.22779628328555	6.05181875276595	10.8321257272256	0.00989683326104828	0.104882480927844
NLE1	1.09421480681905	4.9870915580083	10.8297357977091	0.00990243910301239	0.104882480927844
ZNF449	-1.431469726335	3.16117492415554	10.8132785136926	0.00994114852737832	0.10518066605973
GAB1	-1.55064176680158	3.28765455911335	10.8115349100833	0.00994526066362139	0.10518066605973
WDR27	-1.32346378719358	3.57243748224607	10.8065852902372	0.00995694540152276	0.105226642596343
PLIN2	1.04491069724025	4.52762817050074	10.8027868013484	0.00996592416753816	0.10524397532155
RERE	-0.943389737697954	6.08513591060974	10.760618514245	0.0100662777723759	0.106225525778987
TRPC6	-3.58000684114081	1.95610876630362	10.7491219661196	0.0100938547246447	0.106438213680978
CEP68	-1.18229208662189	4.04020072148106	10.7365900892143	0.0101240219019834	0.106628334839681
IFIH1	-2.52447850734951	1.83836124503496	10.7354570490907	0.0101267549021439	0.106628334839681
AHNAK	-1.06478627498932	7.92089688866227	10.7160496335231	0.0101737097414732	0.10697939815536
GAB2	-1.30129125637508	3.69181088446211	10.7155114722215	0.0101750156254034	0.10697939815536
CRBN	-0.991692210416419	4.89349701752209	10.7005872705614	0.0102113131140951	0.107282374629478
PBX2	-1.0344990912252	4.38374223433558	10.6867491294218	0.010245112699168	0.107507343906814
PKNOX1	1.2045187306221	3.6461385884616	10.6856843883744	0.0102477190656589	0.107507343906814
FNBP1L	-0.961944328511799	5.69506022270093	10.6757715888862	0.0102720239802735	0.107683549635309
THBS1	-1.17500810703107	14.755741394584	10.6635473236863	0.0103020947986384	0.107919898836577
PLA2G4A	4.00083974042174	0.345000200620844	10.6375203273198	0.0103664837478285	0.108515141188035
RASL11B	6.64044624538595	0.509689007268794	11.3983053534326	0.010380200796207	0.108530635230709
SAV1	-0.953991127583276	5.49659090181305	10.6308364612941	0.0103830996120586	0.108530635230709
ARHGEF3	-1.71589591136807	2.98594974386399	10.6180960581584	0.0104148633776053	0.10878336176128
HMGA2	2.22795144287149	2.73341790153365	10.6126514815674	0.0104284742742387	0.108846251504263
KPNA3	1.01571865143613	6.97532500528017	10.6067886626797	0.010443155403426	0.108920212102206
SLC16A2	1.40410690613787	2.78844112159211	10.6034656257001	0.0104514880240153	0.108927899529363
SNAP25	4.76107221009444	1.66297387852556	10.588704753029	0.0104886011665089	0.109172144769291
PUS1	1.1173585922281	4.54387692574059	10.5880908592334	0.0104901482108697	0.109172144769291
PFAS	1.11005710741626	4.2303653305085	10.5819452727464	0.0105056510124876	0.109241481910753
STK39	1.08163769714812	5.61129134783392	10.579413644248	0.0105120455363531	0.109241481910753
DFNB59	-1.71953544972637	2.14550377244164	10.5687949957478	0.0105389193203674	0.10944144965488
SLC2A1	1.42510038617931	7.08780647765129	10.5640460474208	0.0105509655715391	0.109487262851984
DDB2	-1.12567162281447	5.88866732146714	10.5515520805742	0.0105827395873703	0.109737576588921
TAMM41	1.21585203142759	3.4927606363065	10.5421913433649	0.0106066231047088	0.109866528023663
FGFR1	1.00052928644997	8.95019890613782	10.5380707701866	0.0106171577527682	0.109866528023663
PTK2B	-1.31559496361835	3.29040198670074	10.5376796841779	0.0106181582763264	0.109866528023663
HNRNPR	1.10077956805307	7.53741617525982	10.5336050442461	0.0106285894707333	0.10989517058384
KIAA1407	-2.38391367802695	3.2231772897116	10.5286970032584	0.0106411710714605	0.109945990155486
CYP1B1	-1.17907874412266	7.91542041280996	10.5189884079414	0.0106661131751518	0.110124354963896
EIF1AD	1.23993273685192	4.07138251582849	10.5155115069883	0.0106750632180897	0.110137468784622
ETF1	1.0015938349653	4.59725407024769	10.5099794502794	0.0106893227313074	0.110168842438337
HSPA12A	-0.983153194809205	5.33065669196481	10.5083728765411	0.0106934682849289	0.110168842438337
TFRC	1.24569636286246	8.42474134736645	10.5037703860585	0.0107053554512238	0.110212133902369
ATF6B	-0.93955536592918	6.56644609757403	10.4771042214478	0.010774551392997	0.110844936532977
PIR	-1.85414782603438	2.24456710415813	10.4703273153979	0.0107922250736707	0.110891606153815
NCOA3	-1.17785316223174	6.47024773796463	10.4694357702164	0.0107945528338836	0.110891606153815
EIF2B2	1.02246970850222	5.61911850921333	10.4654345380016	0.0108050074330686	0.110912752282285
CCM2	1.02009106547746	6.4482046270782	10.4627307229445	0.0108120791918719	0.110912752282285
RCL1	1.36398908700645	4.08150126915081	10.4586876799589	0.01082266437777	0.11094197987248
PPP4R1L	-1.51447104778971	3.40900929192985	10.4446950872296	0.0108593980536575	0.11123901963393
ADAMTS5	-1.64793396919301	6.74605032417124	10.4358317894023	0.0108827461863509	0.111398617457858
PDE1C	-1.29932875732113	8.33186448693094	10.4201689951977	0.0109241582897742	0.111742763219438
THAP9	-1.45560093250214	2.66590889632559	10.4081220540659	0.0109561431725476	0.111990056477196
ARCN1	1.00192373425085	9.30409585798406	10.3973811483392	0.0109847584882938	0.112141241260371
ACSS2	-1.05090194063319	5.27745188506914	10.3961194940104	0.0109881257963619	0.112141241260371
PRDM2	-1.06047019987142	7.10355393683998	10.391008808699	0.0110017791257801	0.112141241260371
ORC5	1.0358194412134	4.44677299818169	10.3908467962662	0.011002212290171	0.112141241260371
MPP7	-1.69954397444567	2.20375666552413	10.387476996392	0.0110112267493369	0.112153411088239
TUBE1	-0.984025887798396	4.85310421718659	10.3833565885525	0.0110222615898212	0.112186127366662
ASF1B	5.9331119293186	0.0152586832356598	11.1089389482015	0.0110470656943728	0.112358843349645
ZDHHC2	-1.09052375233162	5.88170290049337	10.3688776353773	0.0110611465185751	0.112422326167885
VOPP1	1.36418196178046	2.97932554104193	10.3627977170641	0.0110775255627399	0.112509060973976
SERTAD2	1.13112453736364	3.95034256327361	10.3589307776641	0.0110879585851779	0.11253532489033
SWT1	-1.70470081814957	2.34077561407444	10.3444417736503	0.0111271585267671	0.11280334627943
QTRTD1	1.06957204203501	4.18229987461739	10.3433578546304	0.0111300979698342	0.11280334627943
SEC11C	1.39004746950499	2.77880129084937	10.3254597372635	0.0111787747963385	0.113216673272804
ARSI	1.58492215954276	3.01228891715386	10.3214375542368	0.0111897500848802	0.113247851776476
AMPD2	1.05632744026502	7.32888876197987	10.3128587672144	0.0112132036154678	0.113308481975801
BHLHE40	0.990759953663708	5.55369445216545	10.3112721723458	0.0112175478826052	0.113308481975801
SH3GLB2	-0.955975761568919	6.38941556263097	10.3095945596471	0.0112221436370569	0.113308481975801
YRDC	1.48565012261986	3.68085026346825	10.3076969507575	0.0112273448774571	0.113308481975801
DTX3L	-0.990469284894962	4.82256216035053	10.3012022927234	0.0112451690166024	0.113370456183512
KNDC1	-3.82886385281284	0.846861788898701	10.2997002140269	0.0112492963635128	0.113370456183512
LENG8	-0.993155052208071	7.11113766444395	10.2938792516469	0.0112653087116172	0.113452101287432
SEC23IP	0.987858838793006	6.73970466235101	10.2865553830909	0.011285495445148	0.113575642230784
NANOS1	-2.83366036252064	0.864733107561565	10.282108904213	0.0112977731370312	0.113619470237142
APLF	-2.04432565883413	1.68911528764066	10.2777620141311	0.0113097918609351	0.113660634252047
TOP1MT	-1.06462377604921	4.04267509440483	10.2673248260851	0.0113387144745742	0.113796518088712
EIF3I	1.1916241832085	7.13545119637183	10.2628119663765	0.0113512485183609	0.113796518088712
ZNF697	1.1541184910309	4.539110014887	10.2580045554692	0.0113646195603019	0.113796518088712
ADCY7	0.949571813533223	5.5183795203625	10.2568608464174	0.0113678034796539	0.113796518088712
